Mon Oct 14 2013 00:00:00 GMT-0400 (Eastern Daylight Time),139.27,144.12,138.90,140.52,0,1664129178
Tue Oct 15 2013 00:00:00 GMT-0400 (Eastern Daylight Time),140.77,145.39,139.13,145.24,0,1720981439
Wed Oct 16 2013 00:00:00 GMT-0400 (Eastern Daylight Time),145.65,152.23,142.43,142.55,0,1689851848
Thu Oct 17 2013 00:00:00 GMT-0400 (Eastern Daylight Time),142.41,147.42,142.41,146.25,0,1734327563
Fri Oct 18 2013 00:00:00 GMT-0400 (Eastern Daylight Time),146.37,155.96,145.57,155.96,0,1850219763
Sat Oct 19 2013 00:00:00 GMT-0400 (Eastern Daylight Time),155.91,177.48,155.70,172.42,0,2046457291
Sun Oct 20 2013 00:00:00 GMT-0400 (Eastern Daylight Time),171.66,174.91,168.95,174.61,0,2073319140
Mon Oct 21 2013 00:00:00 GMT-0400 (Eastern Daylight Time),174.80,184.82,174.80,182.21,0,2164518143
Tue Oct 22 2013 00:00:00 GMT-0400 (Eastern Daylight Time),182.65,196.27,182.65,193.76,0,2302910260
Wed Oct 23 2013 00:00:00 GMT-0400 (Eastern Daylight Time),193.36,213.62,192.38,213.62,0,2540139399
Thu Oct 24 2013 00:00:00 GMT-0400 (Eastern Daylight Time),214.30,217.42,168.52,198.23,0,2358198593
Fri Oct 25 2013 00:00:00 GMT-0400 (Eastern Daylight Time),197.69,198.87,168.50,186.69,0,2222012384
Sat Oct 26 2013 00:00:00 GMT-0400 (Eastern Daylight Time),187.45,188.41,175.75,177.32,0,2111296044
Sun Oct 27 2013 00:00:00 GMT-0400 (Eastern Daylight Time),176.60,196.44,176.60,196.44,0,2339831217
Mon Oct 28 2013 00:00:00 GMT-0400 (Eastern Daylight Time),196.21,198.62,192.06,198.55,0,2365837416
Tue Oct 29 2013 00:00:00 GMT-0400 (Eastern Daylight Time),198.55,204.79,198.55,204.39,0,2436241934
Wed Oct 30 2013 00:00:00 GMT-0400 (Eastern Daylight Time),204.39,209.16,199.97,199.97,0,2384492273
Thu Oct 31 2013 00:00:00 GMT-0400 (Eastern Daylight Time),199.83,205.18,198.85,204.00,0,2433658800
Fri Nov 01 2013 00:00:00 GMT-0400 (Eastern Daylight Time),203.90,206.65,202.13,206.18,0,2460742837
Sat Nov 02 2013 00:00:00 GMT-0400 (Eastern Daylight Time),205.81,207.76,201.65,206.22,0,2462261645
Sun Nov 03 2013 00:00:00 GMT-0400 (Eastern Daylight Time),205.99,215.05,203.99,215.05,0,2568713111
Mon Nov 04 2013 00:00:00 GMT-0500 (Eastern Standard Time),214.66,231.01,213.94,229.10,0,2737659088
Tue Nov 05 2013 00:00:00 GMT-0500 (Eastern Standard Time),229.21,250.66,226.22,245.24,0,2931598960
Wed Nov 06 2013 00:00:00 GMT-0500 (Eastern Standard Time),244.78,263.00,244.78,262.50,0,3138994688
Thu Nov 07 2013 00:00:00 GMT-0500 (Eastern Standard Time),261.68,304.17,261.55,296.41,0,3545560087
Fri Nov 08 2013 00:00:00 GMT-0500 (Eastern Standard Time),297.85,338.66,296.93,338.11,0,4045494603
Sat Nov 09 2013 00:00:00 GMT-0500 (Eastern Standard Time),338.58,370.82,319.71,339.11,0,4058705857
Sun Nov 10 2013 00:00:00 GMT-0500 (Eastern Standard Time),348.82,350.70,277.24,326.62,0,3910613095
Mon Nov 11 2013 00:00:00 GMT-0500 (Eastern Standard Time),325.41,351.27,311.78,342.44,0,4101635027
Tue Nov 12 2013 00:00:00 GMT-0500 (Eastern Standard Time),343.06,362.81,342.80,360.33,0,4317726291
Wed Nov 13 2013 00:00:00 GMT-0500 (Eastern Standard Time),360.97,414.05,359.80,407.37,0,4883103453
Thu Nov 14 2013 00:00:00 GMT-0500 (Eastern Standard Time),406.41,425.90,395.19,420.20,0,5038817795
Fri Nov 15 2013 00:00:00 GMT-0500 (Eastern Standard Time),419.41,437.89,396.11,417.95,0,5013561020
Sat Nov 16 2013 00:00:00 GMT-0500 (Eastern Standard Time),417.28,450.26,415.57,440.22,0,5282849105
